month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage
9,2022,Bond Hill,30,10,0,20,238.58,467.9,7287,3139,1780,1167,192,4.1,0.153552087,0.86942799,2.290075272,1,655830,2688903,187939.8333,0.069894613,35334,0.053876767,0.993199369
9,2022,California,30,10,0,20,238.58,467.9,929.4907539,341.8776671,256.1479374,125.2972973,57.61593172,4.1,0.023350254,0.969585022,2.71,0.13,83654.16785,342982.0882,3112.677572,0.009075336,618.2467141,0.007390507,0.986050864
9,2022,Camp Washington,30,10,0,20,238.58,467.9,1151,479,106,59,17,4.1,0.219206681,0.888968813,1.78,1,103590,424719,40941.25,0.096396088,1976,0.0190752,1.004440101
9,2022,Carthage,30,10,0,20,238.58,467.9,2759,1055,821,527,173,4.1,0.232227488,0.783555874,2.61,1,248310,1018071,95529.58333,0.093833911,18200,0.073295477,0.950685262
9,2022,Clifton,30,10,0,20,238.58,467.9,8311,4192,1066,556,124,4.1,0.070849237,0.872889824,1.977352666,0.4,747990,3066759,115805.25,0.037761445,7072,0.009454672,0.92010594
9,2022,College Hill,30,10,0,20,238.58,467.9,16578,7214,3674,1973,744,4.1,0.174383144,0.81169804,2.262897641,1,1492020,6117282,490515.1667,0.080185149,70642,0.04734655,0.939229739
9,2022,Columbia Tusculum,30,10,0,20,238.58,467.9,1527.30948,742.2632691,232.6062847,103.0113546,34.47557433,4.1,0.040850588,0.969597306,2.05,0.13,137457.8532,563577.198,11823.01054,0.020978511,464.7058199,0.003380715,0.993956532
9,2022,Corryville,30,10,0,20,238.58,467.9,4593,1944,313,99,2,4.1,0.036522634,0.654416473,2.308411145,1,413370,1694817,27684.08333,0.016334556,2626,0.006352662,0.677103692
9,2022,CUF,30,10,0,20,238.58,467.9,17703,5839,590,332,135,4.1,0.047097106,0.778482266,2.260336397,1,1593270,6532407,107227.0833,0.016414636,12142,0.007620805,0.802517707
9,2022,Downtown,30,10,0,20,238.58,467.9,5257.262028,3281.935603,263.9726129,50.43523316,0,4.1,0.057514217,0.93358807,1.474933886,1,473153.5825,1939929.688,73599.87343,0.037939454,1311.316062,0.002771439,0.974298962
9,2022,East End,30,10,0,20,238.58,467.9,1430,707,161,88,24,4.1,0.101838755,0.944726758,2,1,128700,527670,28074,0.053203707,2912,0.022626263,1.020556727
9,2022,East Price Hill,30,10,0,20,238.58,467.9,15908,6082,5021,2667,762,4.1,0.29118711,0.723129086,2.611281774,1,1431720,5870052,690542.4167,0.117638211,89154,0.062270556,0.903037853
9,2022,East Walnut Hills,30,10,0,20,238.58,467.9,4012.088046,2493.270566,399.2056555,215.1201799,60.33868895,4.1,0.035380584,0.913265016,1.603667093,1,361087.9242,1480460.489,34395.86225,0.023233219,7161.930591,0.019834312,0.956332547
9,2022,East Westwood,30,10,0,20,238.58,467.9,2434.307438,1059.651077,735.5904287,462.9622519,116.2436471,4.1,0.373495044,0.696477431,2.276188574,1,219087.6694,898259.4445,154319.0446,0.171797854,15059.35337,0.068736654,0.937011938
9,2022,English Woods,30,10,0,20,238.58,467.9,489.8377088,235.3031026,125.1178998,51.58568019,21.94653938,4.1,0.273076923,0.710655115,2.05,1,44085.39379,180750.1146,25054.42578,0.138613609,1911.837709,0.043366692,0.892635417
9,2022,Evanston,30,10,0,20,238.58,467.9,8354.011328,3434.786071,1417.954873,731.6112308,313.4879268,4.1,0.112565559,0.869583815,2.133520639,0.36,751861.0195,3082630.18,150756.8392,0.048905263,9782.128114,0.013010554,0.931499632
9,2022,Hartwell,30,10,0,20,238.58,467.9,5237,2448,965,379,237,4.1,0.100081699,0.917389358,2.04,1,471330,1932453,95529.58333,0.049434363,16016,0.033980438,1.000804159
9,2022,Hyde Park,30,10,0,20,238.58,467.9,13530,6580,2465,1297,355,4.1,0.013981763,0.94137498,2.039088857,0.65,1217700,4992570,35872.33333,0.007185144,27918.8,0.022927486,0.97148761
9,2022,Kennedy Heights,30,10,0,20,238.58,467.9,4714,2372,795,352,69,4.1,0.1306914,0.828223603,1.98,1,424260,1739466,120874.1667,0.069489238,10946,0.025800217,0.923513058
9,2022,Linwood,30,10,0,20,238.58,467.9,667.0448904,324.1798257,101.5896488,44.98970161,15.05703723,4.1,0.040850588,0.969597306,2.05,1,60034.04014,246139.5646,5163.641603,0.020978511,1561.21521,0.0260055,1.016581317
9,2022,Lower Price Hill,30,10,0,20,238.58,467.9,877.7270916,288.0278884,288.0278884,91.71414343,47.75199203,4.1,0.621052632,0.517487295,2.37,1,78995.43825,323881.2968,69748.47975,0.215351984,3626.119522,0.045902898,0.778742176
9,2022,Madisonville,30,10,0,20,238.58,467.9,10685.46577,5292.751964,1716.369809,732.0976431,342.6060606,4.1,0.099709447,0.845874785,2.041209633,1,961691.9192,3942936.869,205773.5976,0.052187901,27942.2963,0.029055351,0.927118037
9,2022,Millvale,30,10,0,20,238.58,467.9,2341.34548,890.4344779,1023.773651,662.1758935,74.57953749,4.1,0.602368866,0.476951667,2.62,1,210721.0932,863956.4821,209139.6052,0.242071921,19155.64121,0.090905191,0.809928779
9,2022,Mt. Adams,30,10,0,20,238.58,467.9,1643,977,114,80,16,4.1,0,0.941869806,1.68,0.13,147870,606267,0,0,324.48,0.00219436,0.944064165
9,2022,Mt. Airy,30,10,0,20,238.58,467.9,8913.806968,3893.991994,2475.059451,1374.247739,386.149444,4.1,0.250267048,0.711869148,2.277665922,1,802242.6271,3289194.771,379988.5617,0.115526318,45770.32676,0.057052973,0.884448439
9,2022,Mt. Auburn,30,10,0,20,238.58,467.9,4705,2583,603,416,113,4.1,0.14324429,0.838284446,1.705475113,1,423450,1736145,144269.1667,0.083097418,13754,0.032480812,0.953862676
9,2022,Mt. Lookout,30,10,0,20,238.58,467.9,5009.64563,2186.556905,1170.804067,611.9989438,164.4673884,4.1,0.013461883,0.972702418,2.299967974,0.13,450868.1067,1848559.237,11477.26452,0.006208762,2624.456203,0.005820896,0.984732075
9,2022,Mt. Washington,30,10,0,20,238.58,467.9,12436.34362,5527.69696,3001.501673,1566.027132,764.2803732,4.1,0.114884969,0.901115514,2.223608197,0.45,1119270.926,4589010.796,247616.3041,0.053958536,27264.59781,0.024359248,0.979433298
9,2022,North Avondale - Paddock Hills,30,10,0,20,238.58,467.9,4240.900625,1687.943363,666.8394719,393.2685893,104.1733843,4.1,0.179003648,0.874775752,2.117322946,1,381681.0563,1564892.331,117812.5486,0.075284763,12933.49131,0.033885599,0.983946114
9,2022,North Fairmount,30,10,0,20,238.58,467.9,1675.162291,804.6968974,427.8821002,176.4143198,75.05346062,4.1,0.273076923,0.710655115,2.05,1,150764.6062,618134.8854,85681.90756,0.138613609,6538.162291,0.043366692,0.892635417
9,2022,Northside,30,10,0,20,238.58,467.9,8200,4053,1354,559,240,4.1,0.098198865,0.899673792,2.025715194,1,738000,3025800,155186.8333,0.051287869,20774,0.028149051,0.979110712
9,2022,Oakley,30,10,0,20,238.58,467.9,11265.53423,6513.248036,1219.630191,484.9023569,118.3939394,4.1,0.019999642,0.943024935,1.708637195,1,1013898.081,4156982.131,50791.56902,0.012218376,15685.7037,0.015470691,0.970714002
9,2022,Over-the-Rhine,30,10,0,20,238.58,467.9,5657,3047,795,406,143,4.1,0.208729898,0.875445421,1.708942308,0.65,509130,2087433,247987,0.118799981,9278.1,0.01822344,1.012468842
9,2022,Pendleton,30,10,0,20,238.58,467.9,1134,550,251,145,40,4.1,0.125454545,0.900215501,2.06,1,102060,418446,26904.25,0.064295632,4810,0.04712914,1.011640273
9,2022,Pleasant Ridge,30,10,0,20,238.58,467.9,7184.554194,3642.132893,1438.686145,853.2770971,149.8831291,4.1,0.135636621,0.887994463,1.938428014,1,646609.8775,2651100.498,192621.4058,0.07265715,26082.16588,0.040336789,1.000988401
9,2022,Queensgate,30,10,0,20,238.58,467.9,280.2729084,91.97211155,91.97211155,29.28585657,15.24800797,4.1,0.621052632,0.517487295,2.37,1,25224.56175,103420.7032,22271.85359,0.215351984,1157.880478,0.045902898,0.778742176
9,2022,Riverside,30,10,0,20,238.58,467.9,2008.023952,826.0538922,418.1976048,213.6107784,33.59281437,4.1,0.19557669,0.824574948,2.420248307,1,180722.1557,740960.8383,62993.72255,0.085016264,6427.293413,0.035564502,0.945155715
9,2022,Roselawn,30,10,0,20,238.58,467.9,7692,3558,1970,1287,248,4.1,0.24480045,0.708884333,2.11616494,1,692280,2838348,339617.4167,0.119653199,39910,0.057650084,0.886187615
9,2022,Sayler Park,30,10,0,20,238.58,467.9,2902,1186,710,402,133,4.1,0.15851602,0.861450757,2.442799067,1,261180,1070838,73304.33333,0.06845511,13910,0.053258289,0.983164156
9,2022,Sedamsville,30,10,0,20,238.58,467.9,556.9760479,196.9461078,158.8023952,65.38922156,21.40718563,4.1,0.322134387,0.747090832,2.69,1,50127.84431,205524.1617,24737.52745,0.120363111,2256.706587,0.045019023,0.912472966
9,2022,South Cumminsville,30,10,0,20,238.58,467.9,766.65452,291.5655221,335.226349,216.8241065,24.42046251,4.1,0.602368866,0.476951667,2.62,1,68998.9068,282895.5179,68481.06143,0.242071921,6272.358795,0.090905191,0.809928779
9,2022,South Fairmount,30,10,0,20,238.58,467.9,1926,888,474,242,77,4.1,0.30518018,0.712572081,1.98,1,173340,710694,105667.4167,0.148682016,8294,0.04784816,0.909102257
9,2022,Spring Grove Village,30,10,0,20,238.58,467.9,2220,922,515,362,65,4.1,0.245119306,0.782147981,2.4,1,199800,819180,88121.16667,0.10757241,11102,0.055565566,0.945285957
9,2022,Villages at Roll Hill,30,10,0,20,238.58,467.9,2503,864,1444,819,77,4.1,0.706018519,0.369700104,2.9,1,225270,923607,237849.1667,0.257522049,23296,0.103413681,0.730635834
9,2022,Walnut Hills,30,10,0,20,238.58,467.9,6431,3677,860,364,186,4.1,0.342398695,0.782790116,1.751691269,0.69,578790,2373039,490905.0833,0.206867685,9867,0.017047634,1.006705434
9,2022,West End,30,10,0,20,238.58,467.9,7764.737972,3603.064397,2293.027387,1263.564767,234,4.1,0.464949237,0.690893072,2.177132188,1,698826.4175,2865188.312,653204.7932,0.227979708,38936.68394,0.055717247,0.974590026
9,2022,West Price Hill,30,10,0,20,238.58,467.9,18961.63553,7517.694487,5411.251034,3232.174391,1144.64663,4.1,0.196647414,0.81024671,2.514935943,1,1706547.198,6996843.51,576427.5245,0.082383938,113797.3465,0.066682801,0.959313449
9,2022,Westwood,30,10,0,20,238.58,467.9,32780.69256,14571.34892,8579.409571,3879.037748,1322.756353,4.1,0.218389223,0.819417792,2.263472583,1,2950262.331,12096075.56,1240802.789,0.102578955,135246.6466,0.045842244,0.967838991
9,2022,Winton Hills,30,10,0,20,238.58,467.9,6741,2746,3304,1617,595,4.1,0.494901675,0.542016339,2.45,1,606690,2487429,529896.75,0.2130299,57512,0.094796354,0.849842592
9,2023,Avondale,30,11,0,19,181.5784,350.5881,12825,5866,3070,1560,841,4.2845,0.423968633,0.688056323,2.051463803,1,1154250,4945384.125,726593.8373,0.14692364,59304.7,0.051379424,0.886359387
9,2023,Bond Hill,30,11,0,19,181.5784,350.5881,6723,3165,1495,1154,129,4.2845,0.165876777,0.861707486,2.105112908,1,605070,2592422.415,153382.2938,0.059165626,31690.1,0.052374271,0.973247382
9,2023,California,30,11,0,19,181.5784,350.5881,954.8278805,335.9772404,260.6600284,135.3627312,45.46799431,4.2845,0.026859504,0.983597254,2.83,0.13,85934.50925,368186.4049,2636.475707,0.007160709,580.6474595,0.00675686,0.997514823
9,2023,Camp Washington,30,11,0,19,181.5784,350.5881,1128,520,109,67,18,4.2845,0.309615385,0.86960362,1.61,1,101520,434962.44,47037.23675,0.108140916,2099.5,0.020680654,0.99842519
9,2023,Carthage,30,11,0,19,181.5784,350.5881,2962,1094,905,576,145,4.2845,0.174588665,0.808487356,2.7,1,266580,1142162.01,55801.93925,0.048856413,17808.7,0.066804336,0.924148105
9,2023,Clifton,30,11,0,19,181.5784,350.5881,8012,4101,1091,543,155,4.2845,0.058522312,0.895678177,1.940058466,0.4,721080,3089467.26,70117.62,0.022695699,6896.24,0.009563765,0.927937642
9,2023,College Hill,30,11,0,19,181.5784,350.5881,16324,7124,3721,2033,828,4.2845,0.20620438,0.813060802,2.238321039,1,1469160,6294616.02,429178.2657,0.068181802,70666.7,0.048100071,0.929342675
9,2023,Columbia Tusculum,30,11,0,19,181.5784,350.5881,1597.922102,755.1396884,284.111962,159.086084,25.33747029,4.2845,0.048954895,0.980076407,2.11,0.13,143812.9892,616166.7521,10800.38778,0.017528352,592.1840327,0.004117737,1.001722496
9,2023,Corryville,30,11,0,19,181.5784,350.5881,4442,1987,267,78,1,4.2845,0.023653749,0.686047929,2.159706325,1,399780,1712857.41,13731.36725,0.008016644,1951.3,0.004880935,0.698945507
9,2023,CUF,30,11,0,19,181.5784,350.5881,17903,6110,478,165,120,4.2845,0.052373159,0.77211139,2.154798515,1,1611270,6903486.315,93490.16,0.013542456,7039.5,0.004368914,0.79002276
9,2023,Downtown,30,11,0,19,181.5784,350.5881,5501.109548,3389.128053,229.8482605,28.20355292,0,4.2845,0.072973797,0.934914516,1.449603319,1,495099.8594,2121255.347,72255.48945,0.034062608,696.6277572,0.001407045,0.970384169
9,2023,East End,30,11,0,19,181.5784,350.5881,1306,681,172,111,38,4.2845,0.114537445,0.955370044,1.9,1,117540,503600.13,22788.2265,0.045250637,3680.3,0.031311043,1.031931723
9,2023,East Price Hill,30,11,0,19,181.5784,350.5881,15955,6112,5263,2574,882,4.2845,0.296138743,0.73184202,2.599238879,1,1435950,6152327.775,528803.7175,0.085951812,85363.2,0.059447195,0.877241027
9,2023,East Walnut Hills,30,11,0,19,181.5784,350.5881,3876.895887,2470.430591,361.3496144,200.8348329,39.33868895,4.2845,0.03423318,0.915068833,1.552788732,1,348920.6298,1494950.438,24707.89913,0.016527571,5932.28599,0.017001821,0.948598225
9,2023,East Westwood,30,11,0,19,181.5784,350.5881,2446.440728,1082.362735,662.7084265,423.8682901,112.1505178,4.2845,0.403008497,0.730271131,2.233280064,1,220179.6656,943359.7771,127439.1773,0.135090747,13239.66456,0.060131187,0.925493065
9,2023,English Woods,30,11,0,19,181.5784,350.5881,494.8152745,231.9093079,114.9365155,56.78949881,23.98281623,4.2845,0.24195122,0.715299412,2.1,1,44533.3747,190803.2439,16393.1314,0.085916419,1995.076181,0.044799573,0.846015404
9,2023,Evanston,30,11,0,19,181.5784,350.5881,8421.154843,3511.949534,1469.161852,755.5963693,308.2870928,4.2845,0.090933908,0.854076328,2.101616559,0.36,757903.9359,3247239.413,93301.80543,0.028732654,9460.051746,0.012481861,0.895290842
9,2023,Hartwell,30,11,0,19,181.5784,350.5881,5403,2462,852,527,174,4.2845,0.097887896,0.924583721,2.07,1,486270,2083423.815,70409.77675,0.033795225,17314.7,0.035607173,0.993986119
9,2023,Hyde Park,30,11,0,19,181.5784,350.5881,13559,6539,2522,1119,401,4.2845,0.011010858,0.940017258,2.057848168,0.65,1220310,5228418.195,21035.286,0.00402326,24403.6,0.019997869,0.964038387
9,2023,Kennedy Heights,30,11,0,19,181.5784,350.5881,4275,2222,492,333,67,4.2845,0.143564356,0.848252783,1.91,1,384750,1648461.375,93198.00325,0.056536358,9880,0.025679012,0.930468154
9,2023,Linwood,30,11,0,19,181.5784,350.5881,697.8846052,329.8035384,124.0844996,69.48006337,11.06601532,4.2845,0.048954895,0.980076407,2.11,1,62809.61447,269107.7932,4717.016151,0.017528352,1989.488144,0.031674898,1.029279658
9,2023,Lower Price Hill,30,11,0,19,181.5784,350.5881,876.9691235,298.6394422,294.0916335,80.34462151,68.21713147,4.2845,0.631979695,0.466354618,2.32,1,78927.22112,338163.6789,55139.93068,0.163056928,3669.475299,0.046491885,0.675903431
9,2023,Madisonville,30,11,0,19,181.5784,350.5881,10561.56341,5445.440516,1620.369809,794.7861953,232.8462402,4.2845,0.096409902,0.87532009,1.957708987,1,950540.7071,4072591.659,153380.6543,0.037661683,25382.52116,0.026703245,0.939685017
9,2023,Millvale,30,11,0,19,181.5784,350.5881,2408.391731,825.648213,1009.460406,614.7161878,61.01962158,4.2845,0.515510949,0.498484702,2.9,1,216755.2558,928687.8934,124350.8802,0.133899538,16690.67449,0.077002398,0.709386638
9,2023,Mt. Adams,30,11,0,19,181.5784,350.5881,1592,984,97,65,11,4.2845,0,0.934637005,1.62,0.13,143280,613883.16,0,0,244.036,0.00170321,0.936340216
9,2023,Mt. Airy,30,11,0,19,181.5784,350.5881,8855.104818,4117.800593,2459.034396,1515.051742,311.7610082,4.2845,0.246881058,0.716394854,2.140346369,1,796959.4337,3414572.693,297008.5878,0.086982652,45122.27493,0.056618032,0.859995538
9,2023,Mt. Auburn,30,11,0,19,181.5784,350.5881,5192,2640,771,558,145,4.2845,0.15719697,0.793266802,1.851103211,1,467280,2002061.16,121245.0513,0.060560114,17364.1,0.037159947,0.890986862
9,2023,Mt. Lookout,30,11,0,19,181.5784,350.5881,5018.193293,2134.056773,1254.803538,660.4338527,168.5965144,4.2845,0.016816196,0.97521814,2.359967974,0.13,451637.3964,1935040.425,10484.54682,0.005418257,2662.016509,0.005894145,0.986530543
9,2023,Mt. Washington,30,11,0,19,181.5784,350.5881,11815.2445,5463.880907,2649.821269,1560.902515,620.874501,4.2845,0.13778012,0.908509681,2.133691957,0.45,1063372.005,4556017.355,219939.7401,0.048274562,24250.45153,0.022805238,0.97958948
9,2023,North Avondale - Paddock Hills,30,11,0,19,181.5784,350.5881,4209.94927,1687.619875,609.4885337,370.5687978,55.37421821,4.2845,0.135145368,0.902230071,2.084645892,1,378895.4343,1623377.488,66633.36144,0.041046129,10520.79249,0.027767008,0.971043207
9,2023,North Fairmount,30,11,0,19,181.5784,350.5881,1692.184726,793.0906921,393.0634845,194.2105012,82.01718377,4.2845,0.24195122,0.715299412,2.1,1,152296.6253,652514.8911,56061.7426,0.085916419,6822.823819,0.044799573,0.846015404
9,2023,Northside,30,11,0,19,181.5784,350.5881,8407,4175,1198,548,192,4.2845,0.123113772,0.879595765,2.010178004,1,756630,3241781.235,150168.5695,0.046322857,18278,0.024157118,0.95007574
9,2023,Oakley,30,11,0,19,181.5784,350.5881,11405.43659,6478.559484,1361.630191,602.2138047,115.1537598,4.2845,0.016825594,0.946980836,1.739411667,1,1026489.293,4397993.376,31846.72524,0.007241194,17718.97884,0.017261728,0.971483758
9,2023,Over-the-Rhine,30,11,0,19,181.5784,350.5881,6180,3155,840,328,149,4.2845,0.203486529,0.849835918,1.818869231,0.65,556200,2383038.9,187564.6335,0.078708171,7658.235,0.013768851,0.942312941
9,2023,Pendleton,30,11,0,19,181.5784,350.5881,1163,558,238,154,36,4.2845,0.082437276,0.89748322,2.08,1,104670,448458.615,13439.2105,0.02996756,4693,0.044836152,0.972286932
9,2023,Pleasant Ridge,30,11,0,19,181.5784,350.5881,7308.599434,3688.551367,1534.065033,828.6644675,150.332705,4.2845,0.131432997,0.883372961,1.952439432,1,657773.9491,2818232.485,141636.8214,0.050257323,24181.23016,0.036762219,0.970392504
9,2023,Queensgate,30,11,0,19,181.5784,350.5881,280.0308765,95.36055777,93.90836653,25.65537849,21.78286853,4.2845,0.631979695,0.466354618,2.32,1,25202.77888,107981.3061,17607.10007,0.163056928,1171.724701,0.046491885,0.675903431
9,2023,Riverside,30,11,0,19,181.5784,350.5881,2088.550898,829.5508982,512.3952096,212.3473054,86.07784431,4.2845,0.216450716,0.830840211,2.513273138,1,187969.5808,805355.6691,52458.75632,0.065137378,7371.101198,0.03921433,0.935191919
9,2023,Roselawn,30,11,0,19,181.5784,350.5881,7449,3583,1509,1121,162,4.2845,0.234161317,0.728904,2.031551069,1,670410,2872371.645,245119.5133,0.085336977,31690.1,0.04726973,0.861510708
9,2023,Sayler Park,30,11,0,19,181.5784,350.5881,2745,1184,682,423,106,4.2845,0.199324324,0.857092042,2.314898367,1,247050,1058485.725,68948.993,0.065139275,13066.3,0.052889294,0.97512061
9,2023,Sedamsville,30,11,0,19,181.5784,350.5881,590.4491018,200.4491018,187.6047904,48.65269461,38.92215569,4.2845,0.316504854,0.750546837,2.81,1,53140.41916,227680.1259,18535.33393,0.081409538,2163.098802,0.040705339,0.872661715
9,2023,South Cumminsville,30,11,0,19,181.5784,350.5881,788.6082691,270.351787,330.5395936,201.2838122,19.98037842,4.2845,0.515510949,0.498484702,2.9,1,70974.74422,304091.2916,40717.68356,0.133899538,5465.225508,0.077002398,0.709386638
9,2023,South Fairmount,30,11,0,19,181.5784,350.5881,1960,852,478,231,108,4.2845,0.253521127,0.718636272,2.13,1,176400,755785.8,63105.858,0.083497015,8373.3,0.047467687,0.849600973
9,2023,Spring Grove Village,30,11,0,19,181.5784,350.5881,2163,927,549,327,132,4.2845,0.252427184,0.77983631,2.32,1,194670,834063.615,68364.6795,0.081965786,11337.3,0.058238558,0.920040653
9,2023,Villages at Roll Hill,30,11,0,19,181.5784,350.5881,2262,901,1261,630,135,4.2845,0.612652608,0.359694036,2.51,1,203580,872238.51,161270.526,0.184892692,18895.5,0.092816092,0.63740282
9,2023,Walnut Hills,30,11,0,19,181.5784,350.5881,6259,3678,829,359,193,4.2845,0.347471452,0.790895394,1.714202261,0.69,563310,2413501.695,373376.3265,0.154703155,9407.736,0.016700815,0.962299364
9,2023,West End,30,11,0,19,181.5784,350.5881,7764.890452,3592.871947,2249.151739,1322.796447,198,4.2845,0.433269674,0.699608129,2.182286781,1,698840.1406,2994180.583,454795.2875,0.151893072,37563.67224,0.053751452,0.905252654
9,2023,West Price Hill,30,11,0,19,181.5784,350.5881,18811.14342,7650.011933,5370.627021,3261.091031,1051.858812,4.2845,0.201424858,0.815275332,2.450516273,1,1693002.908,7253670.958,450185.0866,0.06206307,106529.8611,0.062923614,0.940262016
9,2023,Westwood,30,11,0,19,181.5784,350.5881,34059.55927,15074.63727,9471.291574,4788.13171,1273.849482,4.2845,0.213391444,0.823986694,2.266125449,1,3065360.334,13133536.35,939809.4305,0.071557988,149730.9354,0.048846112,0.944390794
9,2023,Winton Hills,30,11,0,19,181.5784,350.5881,5401,2699,2102,1050,281,4.2845,0.519081141,0.64571331,2,1,486090,2082652.605,409311.6068,0.196533789,32875.7,0.067632949,0.909880047
9,2024,Avondale,30,11,0,19,192.92,374.22,12501,5950,3040,1641,623,4.395897,0.398991597,0.690806134,1.963373111,1,1125090,4945779.756,740331.9,0.149689622,55920.8,0.049703402,0.890199157
9,2024,Bond Hill,30,11,0,19,192.92,374.22,6399,3191,1417,905,151,4.395897,0.162331558,0.850134085,1.980091999,1,575910,2531641.041,161538.3,0.063807743,26083.2,0.04529041,0.959232238
9,2024,California,30,11,0,19,192.92,374.22,928.7965861,340.1422475,242.2645804,132.5860597,50.6742532,4.395897,0.02755102,0.976559214,2.72,0.13,83591.69275,367460.4714,2922.429303,0.007953044,588.4488649,0.007039562,0.99155182
9,2024,Camp Washington,30,11,0,19,192.92,374.22,1143,548,90,45,12,4.395897,0.313868613,0.876434088,1.55,1,102870,452205.9244,53638.2,0.118614545,1407.9,0.013686206,1.008734839
9,2024,Carthage,30,11,0,19,192.92,374.22,3183,979,1107,542,137,4.395897,0.269662921,0.733606197,3.25,1,286470,1259292.614,82328.4,0.065376704,16771.3,0.058544699,0.857527599
9,2024,Clifton,30,11,0,19,192.92,374.22,8028,4079,1068,501,166,4.395897,0.076244177,0.885250904,1.945491113,0.4,722520,3176123.5,96985.35,0.030535762,6589.96,0.009120799,0.924907465
9,2024,College Hill,30,11,0,19,192.92,374.22,15930,7147,3555,1788,776,4.395897,0.226108857,0.804704983,2.172954947,1,1433700,6302397.529,503949.6,0.07996157,63330.8,0.044172979,0.928839532
9,2024,Columbia Tusculum,30,11,0,19,192.92,374.22,1621.18273,765.9392659,265.8357539,148.7018748,29.49115395,4.395897,0.043383948,0.95904074,2.11,0.13,145906.4457,641389.7071,10362.60998,0.016156496,572.1778154,0.003921539,0.979118775
9,2024,Corryville,30,11,0,19,192.92,374.22,4277,1968,256,101,1,4.395897,0.018800813,0.67161011,2.086822289,1,384930,1692112.632,11538.45,0.006818961,2519.4,0.006545086,0.684974157
9,2024,CUF,30,11,0,19,192.92,374.22,18282,6192,456,180,92,4.395897,0.066860465,0.782651708,2.153319783,1,1645380,7232921.006,129105.9,0.017849759,6718.4,0.004083191,0.804584658
9,2024,Downtown,30,11,0,19,192.92,374.22,6070.715026,3633.99852,282.6447076,85.00592154,0,4.395897,0.063479574,0.918821977,1.484669432,1,546364.3523,2401761.417,71939.01684,0.029952607,2099.646262,0.003842942,0.952617526
9,2024,East End,30,11,0,19,192.92,374.22,1323,707,71,36,24,4.395897,0.099009901,0.948525224,1.86,1,119070,523419.4558,21829.5,0.041705557,1482,0.01244646,1.002677241
9,2024,East Price Hill,30,11,0,19,192.92,374.22,16286,6321,5352,2708,815,4.395897,0.332384116,0.71801936,2.593354997,1,1465740,6443242.069,655196.85,0.101687449,87018.1,0.059368033,0.879074842
9,2024,East Walnut Hills,30,11,0,19,192.92,374.22,3934.501285,2474.03856,308.3309769,169.5122108,25.28534704,4.395897,0.021840688,0.93192842,1.586430218,1,354105.1157,1556609.616,16850.72256,0.010825272,4811.499679,0.013587772,0.956341464
9,2024,East Westwood,30,11,0,19,192.92,374.22,2601.088353,1064.265709,734.3991673,467.6568839,122.2488875,4.395897,0.419072549,0.699829171,2.409468638,1,234097.9518,1029070.484,139086.5168,0.135157425,14570.67255,0.062241777,0.897228374
9,2024,English Woods,30,11,0,19,192.92,374.22,496.1727924,239.8281623,148.874463,74.66348449,22.85155131,4.395897,0.324528302,0.687230934,2.04,1,44655.55131,196301.204,24271.60554,0.12364471,2408.621384,0.053937782,0.864813426
9,2024,Evanston,30,11,0,19,192.92,374.22,8404.596004,3388.064636,1664.030385,884.24248,395.266425,4.395897,0.120803737,0.830442821,2.18067287,0.36,756413.6404,3325116.453,127637.3575,0.038385831,11377.39318,0.015041232,0.883869884
9,2024,Hartwell,30,11,0,19,192.92,374.22,5439,2426,1243,558,243,4.395897,0.23577906,0.843932863,2.1,1,489510,2151835.54,178378.2,0.082895833,19784.7,0.040417356,0.967246053
9,2024,Hyde Park,30,11,0,19,192.92,374.22,13303,6483,2448,1036,436,4.395897,0.016813204,0.938358409,2.031959221,0.65,1197270,5263075.601,33991.65,0.006458514,23632.96,0.01973904,0.964555964
9,2024,Kennedy Heights,30,11,0,19,192.92,374.22,4649,2401,684,380,165,4.395897,0.101624323,0.871139734,1.93,1,418410,1839287.264,76091.4,0.041370047,13461.5,0.032172988,0.944682768
9,2024,Linwood,30,11,0,19,192.92,374.22,708.0435701,334.5202007,116.1024558,64.9448112,12.88011619,4.395897,0.043383948,0.95904074,2.11,1,63723.92131,280123.7945,4525.818854,0.016156496,1922.275706,0.030165685,1.00536292
9,2024,Lower Price Hill,30,11,0,19,192.92,374.22,943.6703187,306.2191235,283.4800797,132.6444223,68.21713147,4.395897,0.571782178,0.509650105,2.42,1,84930.32869,373344.9771,54602.01529,0.146250837,4961.280378,0.058415886,0.714316828
9,2024,Madisonville,30,11,0,19,192.92,374.22,10748.04938,5684.800786,1490.818182,744.3058361,233.9118967,4.395897,0.106730738,0.887988151,1.899867134,1,967324.4444,4252258.623,189212.8,0.044497011,24161.978,0.024978153,0.957463315
